5	9	6	8	6	5	5	8	8	5	6	10	9	6	8	6	10	6	5	7	6	5	8	5	7	
5	7	8	9	9	8	9	6	7	7	7	10	6	6	6	10	6	5	6	10	5	10	9	10	9	
8	10	8	7	10	5	10	5	6	9	7	9	5	7	9	6	8	5	8	5	9	9	10	9	5	
10	5	10	9	7	5	7	6	9	7	7	8	9	6	10	10	5	6	6	6	10	7	8	10	9	
7	10	9	6	6	6	7	9	7	5	7	10	6	7	5	6	6	7	10	8	6	10	7	9	10	
7	10	5	8	8	6	7	9	7	8	6	5	9	10	6	7	10	7	10	7	8	8	6	6	6	
10	6	8	10	10	7	10	7	5	10	5	10	7	8	9	7	7	10	10	9	9	5	8	6	5	
7	7	9	10	8	5	6	10	5	6	7	10	9	7	10	10	6	9	8	9	10	6	8	8	10	
9	9	7	5	8	10	8	6	5	8	5	9	7	8	6	6	8	7	10	7	6	7	7	6	5	
10	8	10	8	6	6	8	6	9	5	10	9	9	10	5	5	8	7	7	7	6	5	9	8	10	
10	7	7	8	6	8	5	7	5	9	10	9	9	5	7	7	6	5	10	6	5	8	8	5	8	

5	8	8	10	5	9	6	9	7	5	7	5	7	9	5	10	10	6	6	10	10	5	5	7	5	
7	10	8	5	5	7	5	10	5	9	10	10	5	10	6	6	5	6	5	8	8	6	10	7	5	
7	5	10	8	9	7	8	9	9	10	8	8	10	5	10	7	5	6	10	9	7	7	10	10	10	
5	8	8	6	9	5	7	5	9	6	6	8	7	8	6	7	5	8	5	7	10	8	5	5	7	
7	10	9	9	10	8	6	10	10	5	5	8	6	8	10	7	6	9	7	6	6	5	6	7	10	
9	10	7	10	6	9	7	8	5	6	9	5	8	8	9	5	9	7	7	10	10	9	7	7	9	
6	5	8	6	8	9	9	8	5	6	6	10	8	9	8	9	10	9	6	6	8	10	9	8	7	
7	9	5	8	6	5	10	8	10	6	6	5	10	7	7	9	9	5	6	7	7	8	5	6	9	
6	9	9	5	6	10	5	8	5	7	9	10	5	6	10	7	8	10	8	6	8	5	9	10	6	
9	6	8	10	9	8	10	5	7	5	8	9	8	6	7	8	7	6	6	6	7	10	7	7	7	
10	7	10	8	6	7	8	8	10	9	9	8	5	7	9	6	10	8	10	8	7	9	9	5	7	
9	6	8	6	6	10	5	6	8	10	7	9	7	10	7	10	6	9	9	9	9	9	5	7	10	
6	8	8	9	7	10	7	10	8	8	9	10	10	8	8	6	5	10	7	8	7	9	8	8	6	
9	9	6	6	6	8	7	8	10	10	9	7	8	6	8	10	10	6	7	9	6	9	9	9	5	
9	10	5	7	9	10	6	8	5	7	6	10	7	6	8	10	5	10	8	9	6	10	9	8	9	
10	8	9	8	6	7	10	6	7	5	9	5	6	8	6	9	10	9	6	7	8	6	9	8	6	
6	5	8	5	6	9	7	10	10	7	8	6	9	9	8	9	7	9	8	10	6	7	6	10	9	
7	5	7	7	8	10	10	7	10	6	7	10	8	6	5	10	5	8	6	8	5	7	7	5	5	
7	7	10	7	7	5	6	9	9	9	6	10	8	8	6	6	10	7	10	9	8	8	6	8	9	
7	6	7	6	7	10	5	5	7	7	5	9	6	8	8	8	6	5	8	10	5	8	6	10	6	
7	10	9	5	5	8	7	5	6	8	9	9	7	7	10	8	7	10	5	9	9	9	7	7	6	
7	8	5	9	9	5	5	6	9	9	6	9	6	6	5	6	7	5	8	9	10	7	9	7	10	
6	5	10	6	7	8	9	8	5	6	10	6	10	10	6	7	10	9	9	7	5	10	5	7	7	
5	10	6	6	10	8	8	6	10	10	5	7	10	5	6	6	6	8	5	7	5	8	8	6	10	
5	10	5	10	8	5	6	8	9	6	9	10	7	6	8	5	5	9	5	10	10	8	9	6	10	

8	7	9	6	5	9	9	6	9	9	9	8	7	5	8	6	5	10	5	8	5	6	6	6	10	
6	8	7	5	9	8	9	7	6	7	10	5	6	8	8	5	8	8	10	8	10	5	7	8	10	
6	7	6	10	10	8	10	6	6	10	10	6	8	6	6	8	9	5	10	10	10	7	7	8	8	
9	7	7	6	9	7	7	9	6	7	7	5	9	10	5	10	8	10	9	9	6	8	9	5	5	
8	8	10	6	10	6	7	9	8	10	6	10	7	8	9	8	5	9	7	9	6	9	8	7	8	
6	5	6	5	9	8	5	5	9	6	9	8	9	10	7	8	6	10	8	8	7	5	7	8	5	
5	5	5	5	9	10	10	10	7	8	7	8	8	9	10	6	8	6	7	7	8	6	5	6	9	
8	5	7	10	8	7	6	7	7	6	6	6	7	7	7	5	6	5	10	6	5	7	5	10	9	
5	8	5	7	9	8	5	7	7	6	6	7	8	10	7	8	9	8	10	8	6	9	10	10	10	
8	5	9	8	9	5	7	8	6	10	6	9	9	9	8	7	6	6	6	10	5	5	5	10	7	
8	8	9	8	5	7	6	7	10	7	10	5	9	7	10	10	9	7	10	7	6	9	5	8	7	
8	6	5	10	9	6	9	7	6	9	10	8	9	6	6	8	10	9	5	9	8	9	9	10	6	
6	6	8	9	7	8	9	9	8	6	6	10	5	6	8	9	6	8	5	5	6	7	8	9	6	
10	6	10	9	5	9	7	7	7	5	8	10	9	5	6	7	8	7	10	6	10	9	5	5	10	
7	9	9	8	7	10	10	8	10	10	6	10	7	6	10	7	7	7	6	9	10	7	8	6	9	
7	10	9	5	5	10	7	7	6	6	7	6	8	8	6	5	5	10	5	9	9	10	10	5	10	
9	7	9	5	5	5	5	9	9	9	8	8	10	9	6	6	9	10	9	5	9	7	7	9	6	
10	5	10	7	9	10	5	6	6	10	7	9	9	7	9	7	9	10	5	5	10	7	5	5	9	
10	8	7	8	6	9	8	5	6	5	7	8	9	6	5	7	10	5	9	10	8	10	5	5	6	
10	7	10	10	7	8	9	8	9	10	6	5	5	7	6	6	10	9	7	6	5	9	8	8	9	
8	8	9	10	9	7	10	10	6	10	6	6	9	5	10	10	9	7	9	6	5	10	5	7	6	
10	7	8	10	8	8	5	6	7	9	5	8	10	10	8	9	10	7	6	8	8	7	8	6	7	
7	6	5	10	5	9	5	6	9	6	10	8	5	8	9	8	5	6	7	8	9	10	6	7	10	
10	10	6	5	9	9	6	7	8	10	8	6	6	7	10	6	9	5	6	5	7	5	7	8	7	
5	5	9	8	10	8	9	7	8	8	5	6	8	7	10	7	6	7	6	7	6	5	9	8	10	

6	7	6	10	6	7	6	5	7	10	5	9	7	8	8	8	10	5	7	5	9	7	8	9	10	
7	5	9	10	6	6	10	10	10	10	9	6	5	10	9	10	9	7	7	8	7	8	5	8	9	
10	10	10	7	10	9	7	5	10	7	10	6	5	8	7	8	6	9	7	7	8	7	6	7	8	
10	10	5	8	10	8	6	10	6	10	6	5	6	5	9	5	6	10	10	10	7	8	5	7	5	
7	10	9	8	9	10	6	7	8	7	7	5	10	8	10	10	8	5	9	5	10	6	8	8	8	
8	10	9	8	5	9	6	10	6	5	5	10	7	8	7	7	5	7	5	9	8	7	8	7	8	
9	5	10	7	8	10	5	5	10	10	6	5	10	5	5	5	10	10	9	5	5	9	9	8	5	
5	7	9	7	7	5	8	7	6	6	10	10	9	8	6	5	9	6	5	10	9	7	5	9	8	
6	10	7	6	5	7	9	10	6	8	7	10	7	10	10	10	8	6	7	5	10	5	7	9	8	
9	8	6	8	8	7	9	9	8	8	7	8	8	6	10	10	9	6	6	10	7	8	10	7	6	
9	9	6	10	5	10	9	9	10	7	6	6	10	7	7	6	6	7	6	9	5	8	5	10	9	
6	8	8	9	6	10	5	10	8	10	10	6	6	10	7	9	10	5	9	8	7	10	6	10	6	
10	5	6	8	10	9	10	8	10	5	7	7	8	6	6	8	9	10	7	5	9	6	10	8	9	
5	6	9	7	7	7	8	10	6	8	10	8	8	5	9	8	8	6	8	8	6	8	10	5	8	
9	7	8	5	8	7	9	5	7	8	9	7	6	6	9	9	8	5	9	5	9	9	7	8	10	
5	8	10	9	5	9	7	10	5	9	6	7	8	10	8	9	8	9	7	5	8	7	5	8	10	
8	10	7	5	6	5	8	10	10	9	6	9	10	10	6	5	8	8	5	10	6	9	6	6	5	
7	9	5	9	7	6	7	7	9	6	7	6	6	10	7	9	5	8	5	6	7	6	10	6	9	
10	9	10	10	6	6	5	7	5	10	8	9	10	7	6	6	6	6	8	8	8	6	9	6	6	
10	5	6	6	9	8	10	6	9	5	5	9	8	9	9	7	5	6	9	5	5	6	10	8	9	
7	10	8	9	9	8	6	7	5	10	7	8	6	9	5	10	8	6	6	6	5	8	7	5	9	
6	5	9	9	5	8	7	10	10	6	8	7	10	9	8	9	9	5	8	8	9	9	8	8	9	
7	10	10	7	8	5	6	8	10	5	10	7	8	9	9	7	6	10	7	6	9	10	6	8	6	
5	10	9	8	6	10	7	9	5	7	6	8	8	8	10	9	9	10	10	5	10	9	9	6	8	
6	10	7	6	10	6	10	7	7	10	8	9	10	6	10	7	7	10	9	5	6	5	8	7	8	
Machine numbers in each stage
3	2	3	3	2	2	3	
Delivery time windows of each group
DW-:		535	733	1264	680	1712	167	1619	527	661	98	1035	1452	730	721	133	935	1234	1566	1414	1710	315	506	465	1001	484	
DW+:	622	866	1423	769	1999	190	1814	628	768	119	1214	1715	811	856	152	1076	1411	1811	1711	1951	376	563	542	1208	587	
Penalty weights of each group
Earliness:	3	1	2	1	5	4	5	5	3	1	2	5	2	1	4	3	2	4	1	1	4	5	3	1	1	
Tardiness:	4	5	2	4	3	4	4	2	2	3	2	2	4	3	3	3	4	5	5	1	1	1	3	2	3	
